"contact_country_names","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"Iran (Islamic Republic of)",2.12712953209559,1.38373544292437,5.95805220867183,0.627558053817369,1.76870869587881,21.0801468901898,18.5938773143121,2.28875385093968,6.22068036969515,11.4367728390875,107.781445315515,7.06954791917048,0.184054532003639,0.296347921615687,1.40001463317071,1.15613419714614
"Iraq",6.14885463689048,3.90670721148841,7.50880792399944,0.933883977659723,4.60861400281976,38.7830089418395,24.3259444580263,3.50017973379761,9.12692104250313,15.2492874220351,120.964075076113,5.22371650571513,0.221220325253843,0.34470461808421,0.799569322447645,0.55666797121792
"Ireland",2.28393173404944,1.22227065635021,4.50798905768484,0.666445621464923,1.63140653456847,21.1863638692387,12.9535014529586,2.30277673326339,6.04636441950918,9.97911498021298,111.756787206783,10.1368810336826,0.302376694367819,0.439229279864139,2.43310605612111,3.27032907518258
"Israel",5.54669173975139,2.24100736386729,5.40294689467344,0.901092507783008,2.72960676467218,19.839254132283,14.5205557246444,3.25316909468479,7.00535912897642,11.4577501494974,111.496171114766,11.3866292033998,0.320058706722596,0.484343268351539,1.95451947660341,2.37161825420814
"Italy",6.22201051466863,1.39991962528963,4.18481959249998,0.293207501709102,1.55760893252174,17.5551759176771,16.2832209545852,0.624100020717486,5.73937538078743,10.1344094902561,142.116656677402,15.7990314156763,0.652085945478457,0.960561912795727,6.40546347732533,7.97428853333051
"Jamaica",1.79443183794818,1.56968752066911,5.67951928559444,0.943995912082871,1.80809941543469,25.0610941709987,20.0537825732698,3.46517936034922,5.31326451434484,12.4740039673207,119.78631156689,11.0772607070296,0.211479595319936,0.438650818662517,1.72262558387581,1.68681328896812
"Japan",2.54214354644918,0.896639329599351,3.76082847776371,0.678056087717579,1.06593279885066,12.2705059839096,12.3200227917397,2.43311926625791,3.54371215149171,7.12451534557397,116.665706589266,15.795609083863,0.266543397815718,0.482801371070156,4.32095960803974,8.37212666539865
"Jordan",3.91334921428427,2.9348415010382,7.04613968052611,0.730247897690458,3.45162961014677,34.7219795465429,22.5549460111158,2.56998248565932,7.84903909917395,15.3423430584124,90.3384284756837,5.21235412187457,0.213433472858281,0.390675925476754,1.04419740475134,0.616072101184969
"Kazakhstan",3.1199720723132,1.57569067072196,6.25202760162316,0.996319407924182,2.12358722512464,16.2178361131784,18.1889836499464,3.35466076044283,7.1117431315359,10.6484865766195,141.20728411779,10.9675877515697,0.288162255328083,0.39612566513557,1.88107536817167,1.68360633649525
"Kenya",5.76682195368415,4.17908498602758,8.72421399562464,0.720814793707909,4.40277987035763,36.7493983039792,26.4322744983691,3.47122435735178,7.46599205370853,13.9836042692254,114.510604558191,4.98542066378941,0.173641590234113,0.329278172325522,0.79439522276062,0.545458479161545
