"Albania","Algeria","Argentina","Armenia","Australia","Austria","Azerbaijan","Bahamas","Bangladesh","Belarus","Belgium","Benin","Bolivia","Bosnia_Herzegovina","Botswana","Brazil","Bulgaria","Burkina_Faso","Cambodia","Cameroon","Canada","Cape_Verde","Chile","China","Colombia","Costa_Rica","Denmark","Dominican_Republic","Ecuador","Egypt","Estonia","Ethiopia","Fiji","Finland","France","Georgia","Germany","Ghana","Greece","Guatemala","Guinea","Guyana","Haiti","Honduras","Hong_Kong","Hungary","Iceland","India","Indonesia","Iran","Iraq","Ireland","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kyrgyzstan","Latvia","Lebanon","Lesotho","Liberia","Lithuania","Macedonia","Malaysia","Maldives","Malta","Mauritania","Mexico","Mongolia","Montenegro","Morocco","Mozambique","Namibia","Nepal","Netherlands","New_Zealand","Nicaragua","Niger","Nigeria","Oman","Pakistan","Panama","Paraguay","Peru","Philippines","Poland","Portugal","Qatar","Republic_of_Congo","Republic_of_Korea","Romania","Russia","Rwanda","Sao_Tome_and_Principe","Saudi_Arabia","Senegal","Serbia","Sierra_Leone","Singapore","Slovakia","Slovenia","Solomon_Islands","South_Africa","Spain","Sri_Lanka","Suriname","Sweden","Switzerland","Syrian_Arab_Republic","Taiwan","Tajikistan","Tanzania","Thailand","Tunisia","Turkey","Uganda","Ukraine","United_Arab_Emirates","United_Kingdom","Uruguay","USA","Uzbekistan","Venezuela","Vietnam","Yemen","Zambia","Zimbabwe"
9.2478649111,6016.8216394805,37.1137983179,406.45273094,1.2622598152,688.4727147136,166.05050003,0,3.6976441754,126.53286506,205.452518743,425.05019326,15.3133012421,10.758170999,0,287.5950541079,130.3077484773,344.5312738134,16.6873064815,1289.836170117,136.6566057836,229.58772606,60.341331649,1279.4886513268,101.2098382161,14.4260584006,74.0448753229,78.4697823274,4.5838264607,2632.235468442,36.876666397,362.42528014,0,16.1797434765,13044.3964118191,102.65745212,1755.6784074906,241.42270224,158.52071647,7.3370429308,27.2925636017,0,60.798660077,5.7546554462,51.023594887,28.393400019,18.36473121,970.249080218,8.8587936587,54.9900947747,20.1342494845,127.513421289,188.03846862,920.118647321,3.5158780578,49.570417432,195.35161857,32.072276716,620.42577198,41.618674135,148.30446238,253.47420761,0,20.8833527498,54.772924665,0,104.2078455304,17.328123381,173.87687787,0,129.2035090299,34.023432475,77.837581193,47271.705179162,117.15154672,0,4.2336481412,45.574461808,0,0,21.81533266,269.4062089424,0,378.4956682833,2.0047874024,0,1.9580650965,189.7426348995,155.3186943407,195.825789444,173.25464778,1760.0950349085,28.641603754,130.220778252,411.3421597868,0,0,675.9845796556,11739.7345684299,145.44822248,10.500974745,618.64790594,3.4532513839,28.820936979,0,191.37498981,2557.2123283685,1.9824239174,0,63.5074984952,144.171022517,307.033957086,106.6453555206,82.14388684,55.2533291428,321.73191826,4.8787759152,658.7604703789,0,339.3581990718,414.8405331516,1424.8503607851,2.9064430221,161.3877966892,223.2009372015,40.433883961,109.674391527,82.745002388,47.690272199,176.16965357
336.3859204852,2180.7942246966,91534.3172285301,2504.1627902424,1327.7055645928,4113.8537698844,613.3802151932,1569.255224868,87.0265933369,601.0438229324,7583.2180064954,11031.9427823373,15344.0729288267,752.5766846621,1.1760240535,99634.7262164978,2752.8681170826,14158.4902189333,6654.7325075208,8380.4242130046,673433.65919055,5547.6736512305,125106.914496821,61333.595883502,194761.356339439,201645.743769988,1563.844979144,9680.5886396778,24537.868695631,5527.476112503,402.3750015897,817.22536347,2.5845705902,930.5193024854,164129.432605878,491.8636853631,164394.149446083,2013.7622838252,2811.973513026,178441.266818216,182.8403177579,139.6598546632,31653.8912716362,31240.1454694113,3512.6824346222,801.0948681383,2165.4872835874,25256.3998821091,695.6329252446,996.8989509587,2426.7811203559,4256.4969901423,4900.4385633364,20381.029340364,8012.0403752862,7938.9136190608,2437.9151546229,1322.2860203052,13600.6790980014,2063.9533084881,1304.7543032629,728.3232500996,3.0107402227,83.9228413699,1164.615950121,24.6043332812,1018.0085177351,214.6608375771,1620.1180561644,94.3302985261,0,3605.3845510384,1937.7400305988,11557.8108119628,3069.9889003385,31.070103321,76.3021274215,147916.215194183,604.1433780786,2859.2737983641,86.6068270783,11377.7329833722,0,6613.8943903592,190802.108792772,596.5125928111,143966.316635834,1545.2037700922,3889.8327526207,2765.3324043363,1224.518177495,21211.5039637758,3906.8999851727,1899.5122333635,10738.7378675419,41.1968925185,3.2140966626,1671.370863587,1098.0808145629,730.0964400499,115.1194979784,6775.3279767461,94.7071084078,258.3579107258,0,1496.686804457,320384.676777479,126.3475729645,47.8623924419,1854.927463934,4693.3283702112,1351.6986790939,1899.939071027,4633.5864094729,2454.3159310756,3890.2612123699,14.2871832913,4837.1408823602,3.3668005597,7839.0194462887,4500.4496125489,198552.348592541,4328.4319895351,5195353.68244985,981.939947851,62652.6282359792,1021.6850398978,2641.571554796,5756.7048579871,9752.9781982309
1418.7042924,4384.3906355379,624.63584748,4855.342074661,16620.8909201227,8983.7924288962,3616.5908038525,95.383924501,1083.794352216,2640.8462078626,1818.074832848,5.9643990553,1.260931075,21.8667003947,0,1169.8168339763,3019.4600776783,8.9063221608,80.706654413,99.3807663224,11419.7172017143,10.737948358,780.8861022,502453.648811194,619.815633867,908.5344581991,3289.5887944796,1000.646592672,2.2665346384,8090.8588900081,1852.9904163132,3462.2548063,27.699549014,3181.777077917,14154.4824961333,852.878391116,29052.8736645014,836.89495762,4977.2676427196,3.0781581832,154.77338227,12.339824256,4.2577514818,31.878413565,14245.5645047184,3735.0058805055,167.6815625894,17731.2198089336,14390.8571498937,5164.6646754438,149.8630674754,904.42973342,4982.997484064,15806.7297126125,1.9813243467,62937.5329340151,901.426413159,7142.375656022,1385.794546466,319.360213527,5301.783254944,1838.0696443324,0,115.51426668,636.0550342536,67.019474986,11786.8754653553,1263.1438740206,1838.4186105684,75.601978293,3834.3168496096,0,8.42108896,3265.1588855634,2.6944916767,12.16368977,5008.1783290761,3613.3950965721,5761.1973622831,34.251126452,140.8097803,980.5156078988,6.7097167293,10042.4815591254,542.65268221,0,411.83545655,35478.4017216189,5429.434946765,936.18825182,4932.76185716,109.639064221,143425.740003623,4829.3860072718,92398.6991327581,69.179956803,6.9667005898,1597.508058085,1729.8424495,3444.6565565279,82.120791417,20116.62705804,1852.8712344955,1834.9985779978,0,630.83849963,12584.7088760732,639.3797151182,11.338481514,5332.9712322729,3038.8552417454,2713.4184184403,24989.3612321253,825.993209087,905.4784823498,30830.8036018082,23.510228836,12391.0026405139,0,4634.4739208692,12538.5638053999,12954.398173149,0,29948.5119639772,5609.056276676,314.82707102,25415.6100572491,103.998414145,4.0893261224,10.789264254
0,1998.2990946845,1070.5908982959,1393.124527419,65.9750773662,36789.342009758,194.82469849,12.005122252,377.1946568826,149.54596145,1682.0970648386,23.2616238,3.5604795999,25.611762861,2.4629985082,2607.9331721225,1272.923568315,47.418824712,6.3268765303,246.296620945,3668.1142325146,16.420210015,673.4606271317,8606.1841945428,722.9852128998,181.8786141423,6926.217246094,851.0158644735,2.4424606193,3130.7134741983,197.8233403177,1646.4489514672,0,705.8002449655,10724.5562591286,368.072305607,40821.9734297662,460.2764871208,2566.74745768,2.7570279161,310.9067697173,3.1556493473,9.7841542168,10.5931415493,1600.6872644,16812,762.52137028,12234.2956397376,304.2843737069,396.5937959148,115.9619469603,2732.49766474,4087.9892280099,14429.3354937689,10.919279701,2926.2636724145,686.105680684,3578.9226458018,1689.5400381961,242.184746799,4081.2602491,1670.0478413,2.3807206608,131.32359923,652.826947567,8772,1704.448833395,486.53544134,2518.2237227,152.68668309,1843.6788089996,7.9162220877,0,6585.7551977335,38.9684326192,21.378110796,115.27933384,1516.8348891421,24.8221095473,9.8617193565,191.36853219,2094.0603798308,1.6093952196,951.4967826181,62.156399005,7.6367641356,49.834424168,566.9881568476,6007.4275600669,2343.775162652,2344.8755567,141.770633719,1412.1402866055,3664.9345266788,28799.6441112769,27.429585486,4.2002742502,3103.0833881242,1201.865814439,62223.096955662,33.916392614,11133.347775,280.557152602,20032,0,1544.8243214391,10338.0625800415,592.40226825,2.8454579184,3233.6513294302,29503.0612756831,1522.8820132415,2008.10682043,608.766438289,275.453244337,9244.1277925626,30.207716979,5590.8891233887,0,5258.0490617089,1805.1790816929,28176.4155811392,1.4603041213,6206.0961973656,926.834670292,774.9265958923,3485.3941142989,32.2689869908,23.3877115962,39.401300341
6978.5002574967,111491.096819061,6483.9757306037,10288.0516262569,434.6242225794,16776.6825383269,4222.9945886988,161.5369489685,3149.4135047788,5354.6046391501,355162.854102195,14388.9284567366,6773.2978589449,2997.8412421923,46.6929662007,32435.3291115296,9615.184451151,22080.7478131561,8100.6244804773,51616.6547037169,76512.1121766523,4744.196184034,7885.3569035659,38113.2298433434,14930.7724107466,5598.2612331532,6446.146978631,9671.9532788444,6453.9031782537,128119.971591405,3667.8704733623,4846.8666713107,0,3803.8090568507,1681791.81804023,4225.6462896207,353902.509332264,10191.238979944,18143.6933356193,5469.7152293012,40845.744827703,90.1990971814,27492.4448625348,3387.9424910007,3046.001926832,3366.345100048,5034.221937861,74372.394879752,4082.6563737007,18423.4724427633,3494.8820652796,17382.528223471,11711.9573918731,644255.586993413,3645.2754766475,3697.7879616935,8210.3462754929,7813.1903354519,16248.3967045918,4810.3071519797,11004.94157617,37662.53460217,53.9319017243,10845.9228546743,8957.3817168411,878.7960034619,4750.3938143144,1201.718841765,11547.59878333,48168.2269562321,11475.6717344099,1433.8565118171,7646.233370888,0,3817.3595348605,147.761427326,764.4437422919,149092.957435508,46.6170547515,112.9998717195,27187.9261310903,35844.4953350092,62.1419451051,18506.2289052184,1034.8825126926,111.4789471719,7339.6798281797,3811.8165757536,37282.3016564562,68232.9667620824,4800.24203235,32755.8961561263,3471.5828792776,27916.1113982013,33124.1251762063,1097.9177069569,236.0084315567,94438.6954506844,80306.7283938138,6892.9788715947,12175.3988931691,12105.36535777,2858.9227687153,3857.040644229,0,8270.8275455516,663191.359431596,1041.4236377084,186.8126045067,9904.8710961146,104670.648032207,15071.2409489278,1611.3244938315,2641.1826801729,6953.9373192159,13282.2125424854,1998.4300266327,144259.729910494,253.6508784589,35648.7085051687,161723.042277796,457176.959628631,1460.0810664068,114022.372244674,6562.7552787483,4419.977691007,3838.4260209674,3001.7212827559,4654.425075504,9280.7356974673
308.6329697661,1466.3757674671,1680.1340578716,837.224411133,17702.0359682979,3267.0261536988,905.433520657,241.73488718,2983.7777219547,662.1260131999,2816.6065550642,164.040436712,10.5647971171,41.2618837883,286.4048560615,17413.1949728338,749.3705716966,444.377680573,32.3504065605,1610.2389040251,4092.9436401401,146.9440580326,2869.5694566487,21163.1750036818,482.4213691796,1110.3707745741,1898.3215654383,622.1586648422,2.4267300419,10347.5114089033,667.4017271006,3250.497517245,0,1047.4207412317,21677.4794125587,758.407351447,17647.9298187206,7876.076655388,1278.1653303977,5.958691442,713.44761843,16.879827731,2.2532869508,50.6132768554,6805.073743998,1277.6093873371,646.1641215356,22747.4315963879,3937.9271787005,1659.6829376123,231.12579353,3303.4384379824,7143.5147782912,17875.4884081302,2.6097028626,1699.6805921939,819.485100782,1769.2225027435,33276.9746630309,212.042635151,704.21112825,3131.0634621306,725.4742730649,598.02096005,704.5442224146,116.83912156,7616.6287635293,1569.8304850703,658.9550318623,260.53941886,1835.5868491715,2.7128715045,16.6056260436,3757.5040217777,0,1775.4099725971,860.5556683036,4674.1875589655,694.362230923,54.973643101,502.61006938,11378.9475848194,20.229355806,6834.1323834999,647.5680342474,143.732788927,762.6679202332,1648.9464308736,4143.8882006486,44504.0781326596,6961.3021224842,6213.951489295,234.9063623567,3765.1033907988,9984.5037320273,6791.3084885216,384.32211333,8726.099691736,8485.2117401131,679.6381157448,445.15096676,2000.261438595,1115.1321017011,648.2010866691,0,244928.154256423,16548.3337799282,2418.0086097858,31.784829665,3069.7520952346,4997.810357112,1412.162347646,638.6627612581,1132.6244280696,20678.8620958534,3836.4255084245,153.239525159,10857.9266370345,542.900933359,2017.7872858558,11751.2144028561,28081.9525670763,5.0774239288,8212.9837871252,1453.476420703,1655.4279764255,811.0296802694,486.145488453,8356.6362013456,14584.3603697867
17.871846533,33.6599078633,16.5107766768,16.956736848,12.7287536554,106.7597443184,32.996404646,0,0,21.172266215,6.6662756018,18.198947517,2.7769067256,17.504660897,1.0205855056,153.3437509906,44.2521464894,39.108897,4.2655590725,17.425592657,37.3457315183,4.5997364284,0,404.7372150372,0,2.5415962331,9.293897485,33.4775216296,0,859.4157381574,9.3973884859,153.612286207,0,6.7684589397,102.4293658347,30.760843384,4548.4291171744,80.121496359,51.478837607,1.1265411726,0,0,6.2020027619,0,64.909783126,15.711478361,8.3383222722,954.6361349315,0,42.2104478425,47.949830279,52.8937227285,212.0865436007,131.7808189966,0,29.5302556006,29.773381112,37.1628484352,836.441433805,8.3050004693,83.969926907,20.270068008,0,0,14.024396941,0,82.9327128224,7.1978188581,26.740639887,0,38.399736016,6.3875460562,11.467437307,148.2996318923,1033.0391912127,0,1.0676789959,17.265606432,0,0,0,84.2920065388,0,66.9917754975,0,0,0,76.991329644,82.1490569916,43.0480046485,56.8698319053,1479.7379039202,20.491569021,49.6546819314,247.8992204021,1.5615809156,0,97.9862662835,38.596198699,23.439148613,0,1260.400768122,0,6.8617447654,0,13162.4002978164,129.0223130572,5.5373344015,0,20.2984274206,21.9626979457,55.71939496,33.950397739,33.8665033001,158.3130722189,262.0321297302,0,134.6708709125,0,228.0085395092,190.9538186022,162.0753763349,0,95.3180976895,71.779560697,6.2767019951,26.307536957,20.917426524,300.0426659536,1418.8794445691
166.0825575024,400.5256174156,5.8871648993,3207.96844461,1199.477785065,608.5471567275,387.3431700062,1.0558949103,37254.599516212,175.2575615774,77.8489741653,1166.6338876,51.226010622,50.802731822,1.5700054344,932.7493455553,143.769652252,1166.6338876,21343.0790587523,658.310124607,298.585695999,606.97064747,7.7092289011,159696.741990299,45.6692739461,50.108812308,153.9046609028,144.3732651865,45.92203629,10125.4711867626,13.170578964,2228.2935942803,3.4548300128,147.3513823737,824.5531288678,227.3720901413,1457.4604524118,234.1268446692,466.3085812815,117.58912568,9.3262269225,0,942.38672091,189.7057088622,36186.505183364,67.600163088,11.782555177,442723.874260529,27250.3312937465,11666.3487274271,2504.8058330744,58.4885663135,909.3563884587,997.6987586281,33.065014825,4170.7729516179,1647.2357183797,2538.2917434033,2498.2483773673,3565.744570146,137.929989955,1509.1583220111,1.6067595947,10.313556277,65.6634350413,3.6957273105,87050.3028996264,463.864567457,41.125805989,3.7960510571,88.3271048028,4962.6912178268,141.44177667,1020.4735687382,1120.1048370668,1.0362937967,0,353.4911313967,191.9022573471,1.9488527647,8.0607349302,3920.2322751211,17.44244032,49914.0613059906,5.5739884888,1.1134261789,3.4080390184,7952.5213276576,79.5048938858,15.498650158,34374.373400587,1177.424833066,33405.3668110085,283.4406618768,3893.7864991927,11.674518483,0,29299.6910074446,34.065659122,27.43893836,6.5747943737,39273.5782144,12.551634057,7.8996620143,0,1569.7803309508,265.3093872117,1141.3886255006,0,152.4117814055,313.907867237,1929.2686423027,3024.9149687571,1360.1861730457,943.3388588717,177229.075110021,1.5255623373,1741.7575465276,0,5046.0126180112,184740.581185739,1876.3692196028,9.1188617236,985.4007941415,2435.6727656556,2.9642812018,5376.6368460771,3841.7902551554,1560.6503977473,1586.262832827
929.0790684116,3388.0803310437,1083.9594353917,14892.4690267114,923.4337631222,249970.657078541,777.8235690427,111.47568403,216.5649730106,2092.8396995262,651.09251213,4549.186193882,2518.7506935007,908.0443137366,8.6346181076,54244.3228346198,71346.684123295,7114.9454523476,6155.20036694,6926.5305414149,314940.082480301,10356.3771100865,824.0418774623,447356.957359723,3381.4119109299,2280.0404583499,90881.2442098565,1692.5755486097,2833.68582449,160077.725681241,11994.4019777888,756.5916905919,0,116363.560553476,611968.32653658,13137.2994762297,929812.602613961,6761.7280499701,111734.126413468,3611.8041573727,24.2057892822,4.6690540839,3359.472597813,1086.9042929081,202239.200069749,194537.682892288,38977.844969797,202759.939791338,4410.0774873695,32180.1992630991,1810.2393202472,188835.366161012,62914.842570969,840758.128647759,1105.561827792,188695.541616136,20275.908335738,18700.0692025927,38028.2649896654,2428.5521743685,48069.433628954,1692.7431557373,1.9142578489,30.8895687505,28536.9512720018,131.27132613,92913.2679928381,138.142601387,54419.7368440418,37.5364674797,146643.415889474,4065.0709485192,1665.8142549253,155100.136441146,4303.989158553,15.678918135,323.2306560826,0,209.902082448,28.60973838,24.0700525191,56914.7133929655,2.8224185209,5172.4421102465,18596.4923501134,21.0385331803,37018.6009398361,73532.8562696835,215546.252181275,177823.942113763,3554.7989670449,29424.9284768123,112854.170979118,57885.0607492086,178360.216041899,53.6086019159,4.796736742,56527.8620939703,626.6548313742,21113.3028289761,29.9722525042,144895.55345584,934.453579202,20220.674019761,0,102821.701029276,1083804.1120527,154.87794694,1080.6956344,165319.28775003,249904.737178806,2488.8528832929,2868.0929620968,932.1514570776,5668.2346461123,191063.09401743,7.895746664,351367.868614273,6.8900154025,132434.49095258,262770.132584165,1506021.09902152,573.48751952,1344133.14073349,929.8456311056,511.8328811127,1125.5974340828,1614.92651189,3773.8318500916,12015.2406942583
1.6112997236,31.6485546458,11630.7469408169,38.2221935428,495715.26826666,103.6756173966,3.0040552724,0,92.387890756,1.509137201,12.737908758,412.554835274,1062.9041450931,8.3744901941,0,1017.1187174317,16.7028287838,1380.32574873,28735.8787060661,172.710176341,9474.0362557814,158.8688898,19612.9102852195,127454.879095294,140.8223279388,48.622152536,31.5570624159,28.4804497291,352.707240369,587.5757072497,0,68.4877535158,127.361113854,84.291847366,175.7539274736,2.0388843013,253.4175232299,7.350054984,29.1502845095,751.7214550538,0,0,856.18367737,74.7743579322,52054.929167401,11.645806163,1.9461342478,9925.2200807317,14466.672032036,189.5838827063,20.961782448,1.5097641974,174.8908586207,265.043856149,9.854120377,51317.7826604507,23.278821654,161.3396979555,1881.4119991288,329.2277486378,2.3073864973,2.5786499561,0,0,3.0552815835,0,52179.2977266252,38.2745607692,1.9590728451,0,589.3978814429,5154.4156591557,24.716595879,46.9851136403,1121.410224162,0,160.752091179,185.6207932309,0,0,0,465.5989641306,0,1302.7652359675,43.794429769,22.943834924,73.439891274,3979.2949977133,4.1723438239,0,149.7969526596,2428.437947138,34695.0091641057,2.9635418871,646.8279002143,0,0,173.0799101926,2.4237328504,1.2798309575,0,160997.16772739,0,0,8.8376059913,368.1669167938,111.982146588,46.0566248959,0,48.859852784,146.9097228476,5.0480101066,1022.989971731,908.1185002165,467.4119994562,57379.8718417456,0,168.187842614,0,241.1247264168,559.9219234836,273.0948007635,333.249749082,110028.326250049,178.5974552264,20.067976614,1093.9248797033,721.8953179026,731.8171086734,12202.653596433
3.6069296204,9.6423066342,283.79776604,42.45074165,1.1088310898,31.6294599411,7.6564575804,92.986592793,1.3940898841,5.7603226083,8.0193748212,19.137635701,611.48256775,2.1441153311,0,1018.5853239755,8.8392040738,47.893064531,2.901154421,18.456777511,596.0966532038,9.5322198811,278.17450407,84.4376059096,1459.799830344,12696.288027,10.384238273,1069.691206839,405.78747936,77.002406149,1.7482433069,12.98737479,0,1.9651587027,103.3282321519,5.8363647954,153.9549760404,175.87499932,24.0391910889,22194.160375,0,0,1628.5370783964,225.9992825067,6.2279655121,2.9434546492,3.122654895,195.9732673926,0,12.0291310556,3.4772347768,46.832723344,104.45120983,162.9884447955,228.03600445,64.248472356,5.1572772627,13.9552015381,89.6624753725,9.7742625646,36.140265446,3.6533052103,0,0,4.3473478674,0,6.5979356522,1.7251701405,4.4529567963,0,2323.7986989371,10.821405975,3.6089869993,92.0873817731,16.786093653,0,1.8635334389,30.9629251156,0,0,0,158.5200536179,0,41.0325849403,20632.966781294,0,607.2661469,33.129468976,13.621870042,8.6003947877,26.65432624,112.93978634,23.513233869,11.5152260355,103.6219237841,0,0,12.0629608008,10.357746506,3.0867775473,0,111.86815363,1.1087719239,1.1786434351,0,49.680550847,129.9128113925,1.0044558228,0,4.5468334831,25.3532773581,14.0467145517,12.145783301,31.8652660716,12.6318006769,40.372825538,0,11.3606773005,0,70.4047927195,85.9982158454,171.0612226473,84.390299321,19409.9224585955,13.323656839,332.721203654,4.0974967306,13.652253274,12.383326866,51.715061289
13.608483251,587.25053011,39.1449842601,515.75524844,1.0553970618,322.7716895141,209.20088653,0,49.3567516604,149.56280774,123.742220553,6520,14.4059179341,10.695926703,0,152.875581562,234.6910416964,10310.201245193,20.4400620431,2448.063518233,102.1267575149,104.85426507,63.083045193,1309.6599630826,98.3781236614,16.7699915318,14.778955453,70.2931886513,4.1966098153,1778.509444951,42.423205469,664.935578916,0,4.7986647529,6136.8338603479,129.37653179,508.4409074702,457.1515940835,156.4490440516,6.95582878,43.6714853632,0,53.671902707,5.9131721659,45.934777663,25.522801306,13.635097344,949.2609036946,11.3943917839,65.2435275598,23.4608706578,49.927205817,186.88811865,599.3187486454,3.4037839792,48.379430716,202.24820078,46.8032408539,1053.4546701781,45.846594656,129.26582395,279.80022453,0,35.026595503,64.234330219,1.1236140186,100.4146200501,22.135729558,169.13531924,14.4351768,101.7033879361,36.23706721,70.612798323,9117.402112634,152.39314751,0,7.1527374458,19.9399089443,0,0,0,8237.2582526227,0,469.8512856884,2.6296716001,0,2.5756786308,207.3428448743,166.784268816,84.356418773,102.64864122,1892.9181855909,25.16358362,163.9490948756,328.5662795931,1.4331933328,0,448.8409201714,634.1232856356,177.95236805,10.629467212,568.82056957,4.3841490893,34.256805273,0,188.2481623037,419.7203273071,3.0972965048,0,47.3052945299,38.369132422,483.51612982,96.1634650573,104.586256978,75.5048435975,296.1535780733,3.3788227406,574.9580985999,0,627.1615582193,403.7083052309,850.6067626126,2.6889684477,95.135431738,274.6369197402,38.332792246,133.496551956,139.60275611,72.2174090228,158.94092336
3738.4570649927,7387.7033015232,5245.4024806041,7648.8812852899,10364.7783647244,17485.0688780724,4171.7961804287,1587.3501474794,6153.5167783457,4639.3113552808,2831.7547946252,10706.343399265,2581.67543,1100.8345098117,106.0071457696,14365.4774357449,8198.0888822983,3669.2267040831,3477.6136765992,67185.165460877,23383.5473834846,4666.4582293706,2919.3364399319,46163.787043679,11514.1565003771,3778.9685511657,1116.0578083516,8009.4552315621,6134.3651851785,171142.026919739,3525.5113347046,112617.047027411,0,646.7253904532,59521.549805727,1793.8285977171,148615.380185915,64713.9543635932,13519.7192847953,3377.8876025517,1517.9910554374,31.0118759741,376.034488993,3487.373852528,7644.6756656522,2030.7881708807,3490.5693108776,114369.949554915,14920.8792582668,46762.8898064457,2685.2321337148,7794.6554245584,5071.3556404462,41358.3319136475,1125.7498462085,8367.5232026206,5936.5318536127,4754.0558541012,96935.9269561753,11020.8135398169,1602.771153464,56099.4891467659,34.5254713949,2548.218705115,4066.926792463,108.8701734231,4908.1503739656,7353.9710098009,3273.1291565396,457.7987037198,12253.9863607676,856.5311907616,2086.8124910417,41248.3787154914,9265.7063290224,104.133950187,2435.8753233851,23165.4962011898,303.1347526285,151.997768439,8400.6032058556,0,52.716632574,35125.4599197141,2498.66224743,17.1784194287,3827.4372824705,11456.2800965744,20330.5565347963,9885.4270859934,31404.7174833471,8530.8549617824,2075.5593984224,8428.1066780042,21167.6112680894,460.706421089,5.2553174672,33483.6224175698,7376.3208854235,6964.186526477,13994.9471905351,27295.0593092,234.3474908722,3839.4421197912,0,78776.0584970643,50167.4170838915,8995.8903151861,33.4848243642,8914.944557,4608.1758609311,11586.9846345812,4221.869973524,1719.1689941538,13372.4595224295,8961.6697364173,58.023333186,78421.5491679145,61.1741477765,21929.6744330167,59505.8056716532,198092.824145943,923.8934002778,84915.5992557291,2566.0614984545,4693.5821429169,7551.0602787404,4365.5454270529,10504.0332282973,5549.8382879543
0,27.9362497418,0,107.71485015,15.1319082358,28.00355426,41.420357896,0,23.7296445578,1.0257482654,0,5.4325206101,0,0,0,11.305392996,0,14.034845814,1.6993904672,5.5644607376,2.9706161262,0,0,191.20357943,0,0,3.2102146565,1.5747497115,0,408.1049313518,0,110.0831091,0,3.2238013188,21.730650471,23.995151661,44.5211370841,20.94542148,7.1289088648,0,0,0,1.2729065223,0,14.787833916,5.6090575867,0,4034.1094447426,12.071113257,333.3897782026,62.9490996828,4.2488387408,31.566119418,25.697170414,0,11.9009429802,36.078862384,47.8667977562,84.822396321,90.941056605,30.525611527,38.443975939,0,0,0,0,69.188443955,9.9087399508,0,0,0,3.5167772738,0,67.995589644,10.495084529,0,15.534632118,3.2273492933,0,0,0,36.856316272,0,378.0382998036,0,0,0,126.93717537,0,0,47.685671338,43.053755269,7.5706529728,20.147726235,112.4218323833,0,0,212.7752578028,0,0,0,443.36600119,0,0,0,28.2378614777,6.0385967363,11.543613094,0,5.6028443219,4.2485399936,64.626790663,3.656880771,31.4508621165,22.1642007364,238.48954866,0,31.63270826,0,164.8511136502,8245.167920923,42.5704549992,0,23.8043273806,58.606810829,0,0,412.64993579,4.4792962557,29.362836729
2689.5757351898,12521.6308362813,1537.2208088763,6869.2336442273,19166.6682658081,10257.7932266309,9969.0150556911,202.985938741,52486.1152886882,4821.9411338254,1856.8164761284,7785.1052631693,2030.0186516329,1350.6816799079,33.1561432817,14820.9472005651,5727.4714912726,3679.326440574,64193.5294991971,4728.7804536022,36573.4504257378,1588.2271844016,1570.0905943833,312498.770869036,3177.5247732647,3197.0911752785,17833.7127644167,2469.4890685048,499.4162801926,60988.0405069863,1363.7234847437,8554.0775327818,0,1535.7991172064,23521.2958803014,5628.1036879377,53232.1569464946,7194.6478064831,15273.4285822012,1095.6615384665,358.0737691925,89.38739701,2355.7213607068,1856.3849279685,10327.063264563,3772.840369869,1218.980927804,395733.221143566,79675.6465420218,73382.849285543,10653.4138501783,4818.5208016851,9131.889924639,47104.3434827374,2902.246580335,18891.4463226601,8355.2449362506,19369.3189569138,18475.2272706727,29220.0312952223,6817.524442209,19589.359449895,34.1767322522,536.1487458169,2529.6081557981,246.555402363,111380.385460108,6076.8747959143,3749.1388821794,172.2911218902,6244.3286608092,5664.3481052276,1523.2302264891,20393.6596769909,3778.2471057035,42.6984521711,50168.989067596,7575.6072177883,1151.107920486,62.5550729318,335.1606231868,37003.5662220497,551.2816451037,0,789.8580158689,51.9203233858,1244.5903249831,31296.7070307559,7705.163577147,3101.6824092026,143782.233981853,9574.8643951618,8133.2194993657,14317.6235563574,57909.2960477917,276.668404705,14.5565204919,429663.429687754,1645.4402653149,2479.9079236391,601.5542114881,37241.423537144,866.0527473648,1168.4224724001,0,17730.362414479,38145.129894436,24068.5969686624,68.8234063038,5781.8927795511,8296.0457416346,14017.551928298,8334.162774351,5490.7452519507,7997.4264926642,261512.316739308,711.1339031459,79934.0888487258,68.6516959215,46852.1372780158,569343.726028373,245629.343662924,127.4497985861,24670.8052298654,33749.2166574762,852.3608131747,13594.9396763164,15800.20788863,6363.9975474322,4348.6807998621
