Kandrian Airport,Kandrian,Papua New Guinea,KDR,\N,-6.183,149.533,280,10,U,Pacific/Port_Moresby,airport,User
Kokoda Airport,Kokoda,Papua New Guinea,KKD,\N,-8.88468,147.731,1240,10,U,Pacific/Port_Moresby,airport,User
Kamusi Airport,Kamusi,Papua New Guinea,KUY,\N,-7.42035,143.122,0,10,U,Pacific/Port_Moresby,airport,User
Lake Murray Airport,Lake Murray,Papua New Guinea,LMY,\N,-7.00992,141.494,52,10,U,Pacific/Port_Moresby,airport,User
Londolovit Airport,Londolovit,Papua New Guinea,LNV,\N,-3.04361,152.629,167,10,U,Pacific/Port_Moresby,airport,User
Losuia Airport,Losuia,Papua New Guinea,LSA,\N,-8.50582,151.081,27,10,U,Pacific/Port_Moresby,airport,User
Obo Airport,Obo,Papua New Guinea,OBX,\N,-7.583,141.317,29,10,U,Pacific/Port_Moresby,airport,User
Balimo Airport,Balimo,Papua New Guinea,OPU,\N,-8.05,142.933,51,10,U,Pacific/Port_Moresby,airport,User
Suki Airport,Suki,Papua New Guinea,SKC,\N,-8.033,141.717,24,10,U,Pacific/Port_Moresby,airport,User
Tufi Airport,Tufi,Papua New Guinea,TFI,\N,-9.07595,149.32,85,10,U,Pacific/Port_Moresby,airport,User
Nuku Airport,Nuku,Papua New Guinea,UKU,\N,-3.667,142.483,750,10,U,Pacific/Port_Moresby,airport,User
Baimuru Airport,Baimuru,Papua New Guinea,VMU,\N,-7.49686,144.82,27,10,U,Pacific/Port_Moresby,airport,User
Wipim Airport,Wipim,Papua New Guinea,WPM,\N,-8.78822,142.882,173,10,U,Pacific/Port_Moresby,airport,User
El Nido Airport,El Nido,Philippines,ENI,\N,11.202,119.417,0,8,N,Asia/Manila,airport,User
Kalaupapa Airport,Molokai,United States,LUP,PHLU,21.21100044,-156.973999,24,-10,A,Pacific/Honolulu,airport,OurAirports
Eniwetok Airport,Eniwetok Atoll,Marshall Islands,ENT,PKMA,11.3407001495,162.3280029297,13,12,U,Pacific/Majuro,airport,OurAirports
Matsu Nangan Airport,Matsu Islands,Taiwan,LZN,RCFG,26.1597995758,119.9580001831,232,8,U,Asia/Taipei,airport,OurAirports
Hengchun Airport,Hengchun,Taiwan,HCN,RCKW,22.0410995483,120.7300033569,46,8,U,Asia/Taipei,airport,OurAirports
Matsu Beigan Airport,Matsu Islands,Taiwan,MFK,RCMT,26.224199295,120.0029983521,41,8,U,Asia/Taipei,airport,OurAirports
Kushiro Airport,Kushiro,Japan,KUH,RJCK,43.0410003662,144.192993164,327,9,U,Asia/Tokyo,airport,OurAirports
Okadama Airport,Sapporo,Japan,OKD,RJCO,43.1161003113,141.3800048828,25,9,U,Asia/Tokyo,airport,OurAirports
Saga Airport,Saga,Japan,HSG,RJFS,33.1497001648,130.302001953,6,9,N,Asia/Tokyo,airport,OurAirports
Nagoya Airport,Nagoya,Japan,NKM,RJNA,35.2550010681,136.9239959717,52,9,U,Asia/Tokyo,airport,OurAirports
Iwami Airport,Iwami,Japan,IWJ,RJOW,34.676399231,131.789993286,184,9,U,Asia/Tokyo,airport,OurAirports
Fukushima Airport,Fukushima,Japan,FKS,RJSF,37.2274017334,140.4309997559,1221,9,U,Asia/Tokyo,airport,OurAirports
Odate Noshiro Airport,Odate Noshiro,Japan,ONJ,RJSR,40.1918983459,140.371002197,292,9,U,Asia/Tokyo,airport,OurAirports
Shonai Airport,Shonai,Japan,SYO,RJSY,38.8121986389,139.787002563,86,9,U,Asia/Tokyo,airport,OurAirports
Miyakejima Airport,Miyakejima,Japan,MYE,RJTQ,34.073600769,139.559997559,67,9,U,Asia/Tokyo,airport,OurAirports
Kunsan Air Base,Kunsan,South Korea,KUV,RKJK,35.9038009644,126.6159973145,29,9,U,Asia/Seoul,airport,OurAirports
Mokpo Heliport,Mokpo,South Korea,MPK,RKJM,34.7588996887,126.379997253,23,9,U,Asia/Seoul,airport,OurAirports
Wonju Airport,Wonju,South Korea,WJU,RKNW,37.4380989075,127.959999084,329,9,U,Asia/Seoul,airport,OurAirports
Yangyang International Airport,Sokcho / Gangneung,South Korea,YNY,RKNY,38.0612983704,128.6690063477,241,9,U,Asia/Seoul,airport,OurAirports
Sacheon Air Base,Sacheon,South Korea,HIN,RKPS,35.0885009766,128.0700073242,25,9,U,Asia/Seoul,airport,OurAirports
Cheongju International Airport,Chongju,South Korea,CJJ,RKTU,36.7165985107,127.499000549,191,9,U,Asia/Seoul,airport,OurAirports
Subic Bay International Airport,Olongapo City,Philippines,SFS,RPLB,14.7944002151,120.2710037231,64,8,N,Asia/Manila,airport,OurAirports
Cuyo Airport,Cuyo,Philippines,CYU,RPLO,10.8580999374,121.0690002441,0,8,N,Asia/Manila,airport,OurAirports
Rajah Buayan Air Base,General Santos City,Philippines,\N,RPMB,6.1064400673,125.23500061,28,8,N,Asia/Manila,airport,OurAirports
Camiguin Airport,Camiguin,Philippines,CGM,RPMH,9.2535200119,124.7070007324,53,8,N,Asia/Manila,airport,OurAirports
Jolo Airport,Jolo,Philippines,JOL,RPMJ,6.0536699295,121.0110015869,118,8,N,Asia/Manila,airport,OurAirports
Sanga Sanga Airport,Sanga Sanga,Philippines,SGS,RPMN,5.0469899178,119.7429962158,15,8,N,Asia/Manila,airport,OurAirports
Surigao Airport,Sangley Point,Philippines,SUG,RPMS,9.7558383256,125.480947495,20,8,N,Asia/Manila,airport,OurAirports
Tandag Airport,Tandag,Philippines,TDG,RPMW,9.0721101761,126.1709976196,16,8,N,Asia/Manila,airport,OurAirports
Naga Airport,Naga,Philippines,WNP,RPUN,13.5848999023,123.2699966431,142,8,N,Asia/Manila,airport,OurAirports
Basco Airport,Basco,Philippines,BSO,RPUO,20.4512996674,121.980003357,291,8,N,\N,airport,OurAirports
San Fernando Airport,San Fernando,Philippines,SFE,RPUS,16.5956001282,120.3030014038,13,8,N,Asia/Manila,airport,OurAirports
Tuguegarao Airport,Tuguegarao,Philippines,TUG,RPUT,17.6433676823,121.733150482,70,8,N,Asia/Manila,airport,OurAirports
Virac Airport,Virac,Philippines,VRC,RPUV,13.5763998032,124.2060012817,121,8,N,Asia/Manila,airport,OurAirports
Calbayog Airport,Calbayog City,Philippines,CYP,RPVC,12.0726995468,124.5449981689,12,8,N,Asia/Manila,airport,OurAirports
Catarman National Airport,Catarman,Philippines,CRM,RPVF,12.5024003983,124.6360015869,6,8,N,Asia/Manila,airport,OurAirports
Moises R. Espinosa Airport,Masbate,Philippines,MBT,RPVJ,12.3694000244,123.628997803,26,8,N,Asia/Manila,airport,OurAirports
Roxas Airport,Roxas City,Philippines,RXS,RPVR,11.597700119,122.7519989014,10,8,N,Asia/Manila,airport,OurAirports
General Enrique Mosconi Airport,Tartagal,Argentina,TTG,SAST,-22.619600296,-63.7937011719,1472,-3,N,America/Argentina/Salta,airport,OurAirports
Las Heras Airport,Las Heras,Argentina,LHS,SAVH,-46.5382995605,-68.9653015137,1082,-3,N,America/Argentina/Rio_Gallegos,airport,OurAirports
Antoine De St Exupery Airport,San Antonio Oeste,Argentina,OES,SAVN,-40.7512,-65.0343,85,-3,N,America/Argentina/Salta,airport,OurAirports
Lago Argentino Airport,El Calafate,Argentina,ING,SAWA,-50.336102,-72.248596,732,-3,N,America/Argentina/Rio_Gallegos,airport,OurAirports
Gobernador Gregores Airport,Gobernador Gregores,Argentina,GGS,SAWR,-48.7831001282,-70.1500015259,356,-3,N,America/Argentina/Rio_Gallegos,airport,OurAirports
Santa Teresita Airport,Santa Teresita,Argentina,SST,SAZL,-36.5423,-56.7218,9,-3,N,America/Buenos_Aires,airport,OurAirports
Necochea Airport,Necochea,Argentina,NEC,SAZO,-38.4831,-58.8172,72,-3,N,America/Buenos_Aires,airport,OurAirports
Orlando Bezerra de Menezes Airport,Juazeiro Do Norte,Brazil,JDO,SBJU,-7.2189598084,-39.2700996399,1392,-3,S,America/Fortaleza,airport,OurAirports
Coronel Horácio de Mattos Airport,Lençóis,Brazil,LEC,SBLE,-12.4822998047,-41.2770004272,1676,-3,S,America/Fortaleza,airport,OurAirports
Macaé Airport,Macaé,Brazil,MEA,SBME,-22.343000412,-41.7659988403,8,-3,S,America/Sao_Paulo,airport,OurAirports
Frank Miloye Milenkowichi–Marília State Airport,Marília,Brazil,MII,SBML,-22.1968994141,-49.926399231,2122,-3,S,America/Sao_Paulo,airport,OurAirports
Vitória da Conquista Airport,Vitória Da Conquista,Brazil,VDC,SBQV,-14.8627996445,-40.8630981445,3002,-3,S,America/Fortaleza,airport,OurAirports
Santa Maria Airport,Santa Maria,Brazil,RIA,SBSM,-29.7113990784,-53.6882019043,287,-3,S,America/Sao_Paulo,airport,OurAirports
Toledo Airport,Toledo,Brazil,TOW,SBTD,-24.6863002777,-53.6974983215,1843,-3,S,America/Sao_Paulo,airport,OurAirports
Ricardo García Posada Airport,El Salvador,Chile,ESR,SCES,-26.3111000061,-69.7651977539,5240,-4,S,America/Santiago,airport,OurAirports
Pucón Airport,Pucon,Chile,ZPC,SCPC,-39.2928009033,-71.9159011841,853,-4,S,America/Santiago,airport,OurAirports
Sorocaba Airport,Sorocaba,Brazil,SOD,SDCO,-23.4780006409,-47.4900016785,2077,-3,S,America/Sao_Paulo,airport,OurAirports
San Cristóbal Airport,San Cristóbal,Ecuador,SCY,SEST,-0.9102060199,-89.617401123,62,-6,U,Pacific/Galapagos,airport,OurAirports
Camilo Ponce Enriquez Airport,La Toma (Catamayo),Ecuador,LOH,SETM,-3.9958899021,-79.3719024658,4056,-5,U,America/Guayaquil,airport,OurAirports
General Rivadeneira Airport,Esmeraldas,Ecuador,ESM,SETN,0.9785190225,-79.6266021729,32,-5,U,America/Guayaquil,airport,OurAirports
Port Stanley Airport,Stanley,Falkland Islands,PSY,SFAL,-51.6856994629,-57.7775993347,75,-3,U,Atlantic/Stanley,airport,OurAirports
Santa Ana Airport,Cartago,Colombia,CRC,SKGO,4.75818,-75.9557,2979,-5,U,America/Bogota,airport,OurAirports
La Jagua Airport,Garzón,Colombia,GLJ,SKGZ,2.1464,-75.6944,2620,-5,U,America/Bogota,airport,OurAirports
Caucaya Airport,Puerto Leguízamo,Colombia,LQM,SKLG,-0.182278,-74.7708,573,-5,U,America/Bogota,airport,OurAirports
La Pedrera Airport,La Pedrera,Colombia,LPD,SKLP,-1.32861,-69.5797,590,-5,U,America/Bogota,airport,OurAirports
Reyes Murillo Airport,Nuquí,Colombia,NQU,SKNQ,5.6964,-77.2806,12,-5,U,America/Bogota,airport,OurAirports
Obando Airport,Puerto Inírida,Colombia,PDA,SKPD,3.85353,-67.9062,460,-5,U,America/Bogota,airport,OurAirports
El Yopal Airport,Yopal,Colombia,EYP,SKYP,5.31911,-72.384,1028,-5,U,America/Bogota,airport,OurAirports
Capitán de Av. Emilio Beltrán Airport,Guayaramerín,Bolivia,GYA,SLGY,-10.820599556,-65.3455963135,557,-4,U,America/La_Paz,airport,OurAirports
Puerto Rico Airport,Puerto Rico/Manuripi,Bolivia,PUR,SLPR,-11.1076631546,-67.5511550903,597,-4,U,America/La_Paz,airport,OurAirports
Capitán Av. Selin Zeitun Lopez Airport,Riberalta,Bolivia,RIB,SLRI,-11,-66,462,-4,U,America/La_Paz,airport,OurAirports
Reyes Airport,Reyes,Bolivia,REY,SLRY,-14.304400444,-67.3534011841,935,-4,U,America/La_Paz,airport,OurAirports
Capitán Av. German Quiroga G. Airport,San Borja,Bolivia,SRJ,SLSB,-14.8591995239,-66.7375030518,633,-4,U,America/La_Paz,airport,OurAirports
Zorg en Hoop Airport,Paramaribo,Suriname,ORG,SMZO,5.8110799789,-55.190700531,10,-3,U,America/Paramaribo,airport,OurAirports
Mucuri Airport,Mucuri,Brazil,MVS,SNMU,-18.0489006042,-39.864200592,276,-3,S,America/Fortaleza,airport,OurAirports
Boorama Airport,Boorama,Somalia,BXX,\N,9.933,43.15,0,3,U,Africa/Mogadishu,airport,User
Gatokae Airport,Gatokae,Solomon Islands,GTA,\N,-8.75,158.2,0,11,U,Pacific/Guadalcanal,airport,User
Caballococha Airport,Caballococha,Peru,LHC,SPBC,-3.9168601036,-70.5082015991,328,-5,U,America/Lima,airport,OurAirports
Mayor General FAP Armando Revoredo Iglesias Airport,Cajamarca,Peru,CJA,SPJR,-7.1391801834,-78.489402771,8781,-5,U,America/Lima,airport,OurAirports
Alferez Fap David Figueroa Fernandini Airport,Huánuco,Peru,HUU,SPNC,-9.8788099289,-76.2048034668,6070,-5,U,America/Lima,airport,OurAirports
Maria Reiche Neuman Airport,Nazca,Peru,NZC,SPZA,-14.8540000916,-74.9615020752,1860,-5,U,America/Lima,airport,OurAirports
Santa Rosa Airport,Santa Rosa,Brazil,SRA,SSZR,-27.9067001343,-54.520401001,984,-3,S,America/Sao_Paulo,airport,OurAirports
El Jagüel / Punta del Este Airport,Maldonado,Uruguay,MDO,SUPE,-34.9169998169,-54.9169998169,66,-3,S,America/Montevideo,airport,OurAirports
Escuela Mariscal Sucre Airport,Maracay,Venezuela,MYC,SVBS,10.2499780655,-67.6494216919,1338,-4,U,America/Caracas,airport,OurAirports
Juan Pablo Pérez Alfonso Airport,El Vigía,Venezuela,VIG,SVVG,8.6241388321,-71.672668457,250,-4,U,America/Caracas,airport,OurAirports
Ji-Paraná Airport,Ji-Paraná,Brazil,JPR,SWJI,-10.8708000183,-61.8465003967,598,-4,S,America/Boa_Vista,airport,OurAirports
Codrington Airport,Codrington,Antigua and Barbuda,BBQ,TAPH,17.635799,-61.828602,15,-4,U,America/Antigua,airport,OurAirports
La Désirade Airport,Grande Anse,Guadeloupe,DSD,TFFA,16.2968997955,-61.084400177,10,-4,U,America/Guadeloupe,airport,OurAirports
Baillif Airport,Basse Terre,Guadeloupe,BBR,TFFB,16.013299942,-61.7421989441,59,-4,U,America/Guadeloupe,airport,OurAirports
St-François Airport,St-François,Guadeloupe,SFC,TFFC,16.2577991486,-61.2625007629,10,-4,U,America/Guadeloupe,airport,OurAirports
Les Bases Airport,Grand Bourg,Guadeloupe,GBJ,TFFM,15.8687000275,-61.2700004578,16,-4,U,America/Guadeloupe,airport,OurAirports
Vance W. Amory International Airport,Charlestown,Saint Kitts and Nevis,NEV,TKPN,17.2056999207,-62.5899009705,14,-4,U,America/St_Kitts,airport,OurAirports
Virgin Gorda Airport,Spanish Town,British Virgin Islands,VIJ,TUPW,18.4463996887,-64.4274978638,9,-4,U,America/Tortola,airport,OurAirports
J F Mitchell Airport,Bequia,Saint Vincent and the Grenadines,BQU,TVSB,12.9884004593,-61.2620010376,15,-4,U,America/St_Vincent,airport,OurAirports
Union Island International Airport,Union Island,Saint Vincent and the Grenadines,UNI,TVSU,12.6001348495,-61.411945343,16,-4,U,America/St_Vincent,airport,OurAirports
Kokshetau Airport,Kokshetau,Kazakhstan,KOV,UACK,53.3291015625,69.5945968628,900,6,U,Asia/Qyzylorda,airport,OurAirports
Petropavlosk South Airport,Petropavlosk,Kazakhstan,PPK,UACP,54.7747001648,69.1838989258,453,6,U,Asia/Qyzylorda,airport,OurAirports
Zhezkazgan Airport,Zhezkazgan,Kazakhstan,DZN,UAKD,47.708302,67.733299,1250,6,U,Asia/Qyzylorda,airport,OurAirports
Ust-Kamennogorsk Airport,Ust Kamenogorsk,Kazakhstan,UKK,UASK,50.0365982056,82.4942016602,939,6,U,Asia/Qyzylorda,airport,OurAirports
Kostanay West Airport,Kostanay,Kazakhstan,KSN,UAUU,53.2069015503,63.5503005981,595,6,U,Asia/Qyzylorda,airport,OurAirports
Ganja Airport,Ganja,Azerbaijan,KVD,UBBG,40.737701416,46.3176002502,1083,4,E,Asia/Baku,airport,OurAirports
Nakhchivan Airport,Nakhchivan,Azerbaijan,NAJ,UBBN,39.1888008118,45.4584007263,2863,4,E,Asia/Baku,airport,OurAirports
Chulman Airport,Neryungri,Russia,CNN,UELL,56.913898468,124.9140014648,2812,9,N,Asia/Yakutsk,airport,OurAirports
Polyarny Airport,Yakutia,Russia,PYJ,UERP,66.4003982544,112.029998779,1660,9,N,Asia/Yakutsk,airport,OurAirports
Chokurdakh Airport,Chokurdah,Russia,CKH,UESO,70.6231002808,147.9019927979,151,11,N,Asia/Srednekolymsk,airport,OurAirports
Cherskiy Airport,Cherskiy,Russia,CYX,UESS,68.7406005859,161.3379974365,20,11,N,Asia/Srednekolymsk,airport,OurAirports
Tiksi Airport,Tiksi,Russia,IKS,UEST,71.6977005005,128.9029998779,26,9,N,Asia/Yakutsk,airport,OurAirports
Moyo Airport,Moyo,Uganda,OYG,\N,3.633,31.75,0,3,U,Africa/Kampala,airport,User
Komsomolsk-on-Amur Airport,Komsomolsk-on-Amur,Russia,KXK,UHKK,50.4090003967,136.9340057373,92,10,N,Asia/Vladivostok,airport,OurAirports
Ugolny Airport,Anadyr,Russia,DYR,UHMA,64.7349014282,177.7409973145,194,12,N,Asia/Anadyr,airport,OurAirports
Okhotsk Airport,Okhotsk,Russia,OHO,UHOO,59.4100646973,143.0565032959,0,10,N,Asia/Vladivostok,airport,OurAirports
Ujae Atoll Airport,Ujae Atoll,Marshall Islands,UJE,UJAP,8.9280595779,165.761993408,29,12,U,Pacific/Majuro,airport,OurAirports
Mariupol International Airport,Mariupol International,Ukraine,MPW,UKCM,47.0760993958,37.4496002197,251,2,E,Europe/Kiev,airport,OurAirports
Luhansk International Airport,Lugansk,Ukraine,VSG,UKCW,48.4174003601,39.3740997314,636,2,E,Europe/Kiev,airport,OurAirports
Zaporizhzhia International Airport,Zaporozhye,Ukraine,OZH,UKDE,47.8670005798,35.315700531,373,2,E,Europe/Kiev,airport,OurAirports
Kryvyi Rih International Airport,Krivoy Rog,Ukraine,KWG,UKDR,48.0433006287,33.2099990845,408,2,E,Europe/Kiev,airport,OurAirports
Kharkiv International Airport,Kharkov,Ukraine,HRK,UKHH,49.9248008728,36.2900009155,508,2,E,Europe/Kiev,airport,OurAirports
Ivano-Frankivsk International Airport,Ivano-Frankivsk,Ukraine,IFO,UKLI,48.8842010498,24.6861000061,919,2,E,Europe/Kiev,airport,OurAirports
Chernivtsi International Airport,Chernovtsk,Ukraine,CWC,UKLN,48.2593002319,25.9808006287,826,2,E,Europe/Kiev,airport,OurAirports
Rivne International Airport,Rivne,Ukraine,RWN,UKLR,50.6071014404,26.1415996552,755,2,E,Europe/Kiev,airport,OurAirports
Uzhhorod International Airport,Uzhgorod,Ukraine,UDJ,UKLU,48.6343002319,22.2633991241,383,2,E,Europe/Kiev,airport,OurAirports
Solovki Airport,Solovetsky Islands,Russia,CSH,ULAS,65.0299987793,35.7333335876,60,3,N,Europe/Moscow,airport,OurAirports
Cherepovets Airport,Cherepovets,Russia,CEE,ULBC,59.273601532,38.0158004761,377,3,N,Europe/Moscow,airport,OurAirports
Amderma Airport,Amderma,Russia,AMV,ULDD,69.7632980347,61.5564002991,13,3,N,Europe/Moscow,airport,OurAirports
Kotlas Airport,Kotlas,Russia,KSZ,ULKK,61.2358016968,46.6974983215,184,3,N,Europe/Moscow,airport,OurAirports
Petrozavodsk Airport,Petrozavodsk,Russia,PES,ULPB,61.8852005005,34.1547012329,151,3,N,Europe/Moscow,airport,OurAirports
Hrodna Airport,Hrodna,Belarus,GNA,UMMG,53.6020011902,24.0538005829,443,3,E,Europe/Minsk,airport,OurAirports
Mogilev Airport,Mogilev,Belarus,MVQ,UMOO,53.9548988342,30.0951004028,637,3,E,Europe/Minsk,airport,OurAirports
Yeniseysk Airport,Yeniseysk,Russia,EIE,UNII,58.4742012024,92.1125030518,253,7,N,Asia/Krasnoyarsk,airport,OurAirports
Kyzyl Airport,Kyzyl,Russia,KYZ,UNKY,51.6693992615,94.4005966187,2123,7,N,Asia/Krasnoyarsk,airport,OurAirports
Spichenkovo Airport,Novokuznetsk,Russia,NOZ,UNWW,53.8114013672,86.8771972656,1024,7,N,Asia/Krasnoyarsk,airport,OurAirports
Khatanga Airport,Khatanga,Russia,HTG,UOHH,71.9781036377,102.4909973145,95,7,N,Asia/Krasnoyarsk,airport,OurAirports
Igarka Airport,Igarka,Russia,IAA,UOII,67.4372024536,86.6219024658,82,7,N,Asia/Krasnoyarsk,airport,OurAirports
Khankala Air Base,Grozny,Russia,GRV,URMG,43.2980995178,45.7840995789,548,3,N,Europe/Moscow,airport,OurAirports
Nalchik Airport,Nalchik,Russia,NAL,URMN,43.5129013062,43.6366004944,1461,3,N,Europe/Moscow,airport,OurAirports
Beslan Airport,Beslan,Russia,OGZ,URMO,43.2051010132,44.6066017151,1673,3,N,Europe/Moscow,airport,OurAirports
Elista Airport,Elista,Russia,ESL,URWI,46.3739013672,44.3308982849,501,3,N,Europe/Moscow,airport,OurAirports
Aleknagik / New Airport,Aleknagik,United States,WKK,5A8,59.2826004028,-158.617996216,66,-9,A,America/Anchorage,airport,OurAirports
Brookings Regional Airport,Brookings,United States,BKX,BKX,44.3048,-96.8169,1648,-6,A,America/Chicago,airport,User
Mercer County Airport,Bluefield,United States,BLF,KBLF,37.2957992554,-81.2077026367,2857,-5,A,America/New_York,airport,OurAirports
Kearney Municipal Airport,Kearney,United States,EAR,EAR,40.727,-99.0068,2131,-6,A,America/Chicago,airport,User
Mid Delta Regional Airport,Greenville,United States,GLH,KGLH,33.4828987122,-90.9856033325,131,-6,A,America/Chicago,airport,OurAirports
Laughlin-Bullhead Intl,Bullhead,United States,IFP,IFP,35.1574,-114.56,695,-7,A,America/Phoenix,unknown,User
Kingman Airport,Kingman,United States,IGM,IGM,35.2595,-113.938,3449,-7,A,America/Phoenix,airport,User
Tri Cities Airport,Pasco,United States,PSC,KPSC,46.2647018433,-119.1190032959,410,-8,A,America/Los_Angeles,airport,OurAirports
Akutan Seaplane Base,Akutan,United States,KQA,KQA,54.1337704415,-165.778895617,0,-9,A,America/Anchorage,airport,OurAirports
Grant County Airport,Silver City,United States,SVC,SVC,32.6365,-108.156,5446,-7,A,America/Denver,airport,User
Lopez Island Airport,Lopez,United States,LPS,S31,48.4838981628,-122.93800354,209,-8,A,America/Los_Angeles,airport,OurAirports
Salekhard Airport,Salekhard,Russia,SLY,USDD,66.5907974243,66.611000061,218,5,N,Asia/Yekaterinburg,airport,OurAirports
Khanty Mansiysk Airport,Khanty-Mansiysk,Russia,HMA,USHH,61.0284996033,69.0860977173,76,5,N,Asia/Yekaterinburg,airport,OurAirports
Nyagan Airport,Nyagan,Russia,NYA,USHN,62.1100006104,65.6149978638,361,5,N,Asia/Yekaterinburg,airport,OurAirports
Sovetskiy Airport,Sovetskiy,Russia,OVS,USHS,61.3266220093,63.6019134521,351,5,N,Asia/Yekaterinburg,airport,OurAirports
Izhevsk Airport,Izhevsk,Russia,IJK,USII,56.8280982971,53.4575004578,531,4,N,Europe/Samara,airport,OurAirports
Pobedilovo Airport,Kirov,Russia,KVX,USKK,58.5032997131,49.3483009338,479,3,N,Europe/Moscow,airport,OurAirports
Nadym Airport,Nadym,Russia,NYM,USMM,65.4809036255,72.6988983154,49,5,N,Asia/Yekaterinburg,airport,OurAirports
Raduzhny Airport,Raduzhnyi,Russia,RAT,USNR,62.1585998535,77.3289031982,250,5,N,Asia/Yekaterinburg,airport,OurAirports
Nefteyugansk Airport,Nefteyugansk,Russia,NFG,USRN,61.1082992554,72.6500015259,115,5,N,Asia/Yekaterinburg,airport,OurAirports
Kurgan Airport,Kurgan,Russia,KRO,USUU,55.4752998352,65.4156036377,240,5,N,Asia/Yekaterinburg,airport,OurAirports
Khudzhand Airport,Khudzhand,Tajikistan,LBD,UTDL,40.2154006958,69.6947021484,1450,5,U,Asia/Dushanbe,airport,OurAirports
Andizhan Airport,Andizhan,Uzbekistan,AZN,UTKA,40.7276992798,72.2939987183,1515,5,U,Asia/Samarkand,airport,OurAirports
Fergana International Airport,Fergana,Uzbekistan,FEG,UTKF,40.3587989807,71.7450027466,1980,5,U,Asia/Samarkand,airport,OurAirports
Namangan Airport,Namangan,Uzbekistan,NMA,UTKN,40.9846000671,71.5567016602,1555,5,U,Asia/Samarkand,airport,OurAirports
Nukus Airport,Nukus,Uzbekistan,NCU,UTNN,42.4883995056,59.623298645,246,5,U,Asia/Samarkand,airport,OurAirports
Urgench Airport,Urgench,Uzbekistan,UGC,UTNU,41.5843009949,60.6417007446,320,5,U,Asia/Samarkand,airport,OurAirports
Karshi Khanabad Airport,Khanabad,Uzbekistan,KSQ,UTSL,38.8335990906,65.9215011597,1365,5,U,Asia/Samarkand,airport,OurAirports
Termez Airport,Termez,Uzbekistan,TMJ,UTST,37.2867012024,67.3099975586,1027,5,U,Asia/Samarkand,airport,OurAirports
Staroselye Airport,Rybinsk,Russia,RYB,UUBK,58.1041984558,38.9294013977,423,3,N,Europe/Moscow,airport,OurAirports
Belgorod International Airport,Belgorod,Russia,EGO,UUOB,50.6437988281,36.5900993347,735,3,N,Europe/Moscow,airport,OurAirports
Kursk East Airport,Kursk,Russia,URS,UUOK,51.7505989075,36.2956008911,686,3,N,Europe/Moscow,airport,OurAirports
Lipetsk Airport,Lipetsk,Russia,LPK,UUOL,52.7028007507,39.5377998352,584,3,N,Europe/Moscow,airport,OurAirports
Vorkuta Airport,Vorkuta,Russia,VKT,UUYW,67.4886016846,63.9930992126,604,3,N,Europe/Moscow,airport,OurAirports
Bugulma Airport,Bugulma,Russia,UUA,UWKB,54.6399993896,52.801700592,991,3,N,Europe/Moscow,airport,OurAirports
Yoshkar-Ola Airport,Yoshkar-Ola,Russia,JOK,UWKJ,56.7005996704,47.9047012329,348,3,N,Europe/Moscow,airport,OurAirports
Cheboksary Airport,Cheboksary,Russia,CSY,UWKS,56.0903015137,47.3473014832,558,3,N,Europe/Moscow,airport,OurAirports
Ulyanovsk East Airport,Ulyanovsk,Russia,ULY,UWLW,54.4010009766,48.8027000427,252,4,N,Europe/Samara,airport,OurAirports
Orsk Airport,Orsk,Russia,OSW,UWOR,51.0724983215,58.5956001282,909,5,N,Asia/Yekaterinburg,airport,OurAirports
Penza Airport,Penza,Russia,PEZ,UWPP,53.1105995178,45.0210990906,614,3,N,Europe/Moscow,airport,OurAirports
Saransk Airport,Saransk,Russia,SKX,UWPS,54.1251296997,45.2122573853,676,3,N,Europe/Moscow,airport,OurAirports
Balakovo Airport,Balakovo,Russia,BWO,UWSB,51.8582992554,47.7456016541,95,3,N,Europe/Moscow,airport,OurAirports
Hubli Airport,Hubli,India,HBX,VAHB,15.361700058,75.0848999023,2171,5.5,N,Asia/Calcutta,airport,OurAirports
Koggala Airport,Koggala,Sri Lanka,KCT,VCCK,5.9936800003,80.3202972412,10,5.5,U,Asia/Colombo,airport,OurAirports
Weerawila Airport,Wirawila,Sri Lanka,WRZ,VCCW,6.2544898987,81.2351989746,50,5.5,U,Asia/Colombo,airport,OurAirports
Battambang Airport,Battambang,Cambodia,BBM,VDBG,13.0956001282,103.2239990234,59,7,U,Asia/Phnom_Penh,airport,OurAirports
Shillong Airport,Shillong,India,SHL,VEBI,25.7035999298,91.9786987305,2910,5.5,N,Asia/Calcutta,airport,OurAirports
Lokpriya Gopinath Bordoloi International Airport,Guwahati,India,GAU,VEGT,26.1061000824,91.585899353,162,5.5,N,Asia/Calcutta,airport,OurAirports
Dimapur Airport,Dimapur,India,DMU,VEMR,25.8838996887,93.7711029053,487,5.5,N,Asia/Calcutta,airport,OurAirports
Tezpur Airport,Tezpur,India,TEZ,VETZ,26.7091007233,92.7846984863,240,5.5,N,Asia/Calcutta,airport,OurAirports
Barisal Airport,Barisal,Bangladesh,BZL,VGBR,22.8010005951,90.3012008667,23,6,U,Asia/Dhaka,airport,OurAirports
Ban Huoeisay Airport,Huay Xai,Laos,OUI,VLHS,20.2572994232,100.43699646,1380,7,N,Asia/Vientiane,airport,OurAirports
Kontum Airport,Kontum,Vietnam,KON,\N,14.35,108.017,1804,7,U,Asia/Saigon,airport,User
